rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,detalle_niveles,fila_excel
A05,V,INGRESOS Y EGRESOS DEL PROGRAMA DE ATENCIÓN DOMICILIARIA PARA PERSONAS CON DEPENDENCIA SEVERA,05990095,Egresos por otras causas,Egresos por otras causas,382
A05,V,INGRESOS Y EGRESOS DEL PROGRAMA DE ATENCIÓN DOMICILIARIA PARA PERSONAS CON DEPENDENCIA SEVERA,05990096,Egreso por alta persona con dependencia,Egreso por alta persona con dependencia,384
A05,V,INGRESOS Y EGRESOS DEL PROGRAMA DE ATENCIÓN DOMICILIARIA PARA PERSONAS CON DEPENDENCIA SEVERA,05990097,Egreso por cambio de cuidador,Egreso por cambio de cuidador,385
A05,V,INGRESOS Y EGRESOS DEL PROGRAMA DE ATENCIÓN DOMICILIARIA PARA PERSONAS CON DEPENDENCIA SEVERA,05990098,Egreso por alta administrativa,Egreso por alta administrativa,386
A05,V,INGRESOS Y EGRESOS DEL PROGRAMA DE ATENCIÓN DOMICILIARIA PARA PERSONAS CON DEPENDENCIA SEVERA,05990099,Egreso por traslado,Egreso por traslado,387
A05,V,INGRESOS Y EGRESOS DEL PROGRAMA DE ATENCIÓN DOMICILIARIA PARA PERSONAS CON DEPENDENCIA SEVERA,05990100,Egreso por fallecimiento persona con dependencia,Egreso por fallecimiento persona con dependencia,388
A05,V,INGRESOS Y EGRESOS DEL PROGRAMA DE ATENCIÓN DOMICILIARIA PARA PERSONAS CON DEPENDENCIA SEVERA,05990101,Egreso por fallecimiento cuidador,Egreso por fallecimiento cuidador,389
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990102,"Número de Niños, Niñas y Adolescentes en atención","Número de Niños, Niñas y Adolescentes en atención",394
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990103,Ingresos con nivel de riesgo bajo,Ingresos con nivel de riesgo bajo,396
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990104,Ingresos con nivel riesgo medio,Ingresos con nivel riesgo medio,397
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990105,Ingresos con nivel de riesgo alto,Ingresos con nivel de riesgo alto,398
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990106,Egresos con nivel de riesgo bajo,Egresos con nivel de riesgo bajo,400
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990107,Egresos con nivel riesgo medio,Egresos con nivel riesgo medio,401
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990108,Egresos con nivel de riesgo alto,Egresos con nivel de riesgo alto,402
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990109,Egresos sin completar PCI,Egresos sin completar PCI,403
A05,W,INGRESO Y EGRESO PROGRAMA ACOMPAÑAMIENTO A LA IDENTIDAD DE GENERO EN NIVEL DE ESPECIALIDAD,05990110,Egresos por abandono,Egresos por abandono,404
A05,X,INTERVENCIONES REALIZADAS POR ÁMBITO DENTRO DEL PROGRAMA DE ACOMPAÑAMIENTO A LA IDENTIDAD DE GÉNERO (PAIG),05990111,Ámbito individual,Ámbito individual,409
A05,X,INTERVENCIONES REALIZADAS POR ÁMBITO DENTRO DEL PROGRAMA DE ACOMPAÑAMIENTO A LA IDENTIDAD DE GÉNERO (PAIG),05990112,Ámbito familiar,Ámbito familiar,410
A05,X,INTERVENCIONES REALIZADAS POR ÁMBITO DENTRO DEL PROGRAMA DE ACOMPAÑAMIENTO A LA IDENTIDAD DE GÉNERO (PAIG),05990113,Ámbito educativo,Ámbito educativo,411
