rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,codigo_columna,columna_excel,columna_indice_excel,columna_detalle,columna_categoria,columna_subcategoria,columna_sub_subcategoria,columna_nivel_4,columna_nivel_5,columna_niveles,fila_excel
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200240,Esterilización Quirúrgica - Mujer,COL19,V,22,Identidad de Género - Trans Masculino,Identidad de Género,Trans Masculino,,,,"['Identidad de Género', 'Trans Masculino']",22
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200240,Esterilización Quirúrgica - Mujer,COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",22
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200240,Esterilización Quirúrgica - Mujer,COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",22
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200240,Esterilización Quirúrgica - Mujer,COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],22
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL04,G,7,RANGO ETARIO - 20 a 24 años,RANGO ETARIO,20 a 24 años,,,,"['RANGO ETARIO', '20 a 24 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL05,H,8,RANGO ETARIO - 25 a 29 años,RANGO ETARIO,25 a 29 años,,,,"['RANGO ETARIO', '25 a 29 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL06,I,9,RANGO ETARIO - 30 a 34 años,RANGO ETARIO,30 a 34 años,,,,"['RANGO ETARIO', '30 a 34 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL07,J,10,RANGO ETARIO - 35 a 39 años,RANGO ETARIO,35 a 39 años,,,,"['RANGO ETARIO', '35 a 39 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL08,K,11,RANGO ETARIO - 40 a 44 años,RANGO ETARIO,40 a 44 años,,,,"['RANGO ETARIO', '40 a 44 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL09,L,12,RANGO ETARIO - 45 a 49 años,RANGO ETARIO,45 a 49 años,,,,"['RANGO ETARIO', '45 a 49 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL10,M,13,RANGO ETARIO - 50 a 54 años,RANGO ETARIO,50 a 54 años,,,,"['RANGO ETARIO', '50 a 54 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL11,N,14,RANGO ETARIO - 55 a 59 años,RANGO ETARIO,55 a 59 años,,,,"['RANGO ETARIO', '55 a 59 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL12,O,15,RANGO ETARIO - 60 a 64 años,RANGO ETARIO,60 a 64 años,,,,"['RANGO ETARIO', '60 a 64 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL13,P,16,RANGO ETARIO - 65 a 69 años,RANGO ETARIO,65 a 69 años,,,,"['RANGO ETARIO', '65 a 69 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL14,Q,17,RANGO ETARIO - 70 y más años,RANGO ETARIO,70 y más años,,,,"['RANGO ETARIO', '70 y más años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL15,R,18,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL16,S,19,Migrantes - Menor de 20 años,Migrantes,Menor de 20 años,,,,"['Migrantes', 'Menor de 20 años']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL17,T,20,Migrantes - 20 años y más,Migrantes,20 años y más,,,,"['Migrantes', '20 años y más']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL18,U,21,PV-VIH (personas viviendo con VIH),PV-VIH (personas viviendo con VIH),,,,,['PV-VIH (personas viviendo con VIH)'],23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL19,V,22,Identidad de Género - Trans Masculino,Identidad de Género,Trans Masculino,,,,"['Identidad de Género', 'Trans Masculino']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1200250,Esterilización Quirúrgica - Hombres,COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],23
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL04,G,7,RANGO ETARIO - 20 a 24 años,RANGO ETARIO,20 a 24 años,,,,"['RANGO ETARIO', '20 a 24 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL05,H,8,RANGO ETARIO - 25 a 29 años,RANGO ETARIO,25 a 29 años,,,,"['RANGO ETARIO', '25 a 29 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL06,I,9,RANGO ETARIO - 30 a 34 años,RANGO ETARIO,30 a 34 años,,,,"['RANGO ETARIO', '30 a 34 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL07,J,10,RANGO ETARIO - 35 a 39 años,RANGO ETARIO,35 a 39 años,,,,"['RANGO ETARIO', '35 a 39 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL08,K,11,RANGO ETARIO - 40 a 44 años,RANGO ETARIO,40 a 44 años,,,,"['RANGO ETARIO', '40 a 44 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL09,L,12,RANGO ETARIO - 45 a 49 años,RANGO ETARIO,45 a 49 años,,,,"['RANGO ETARIO', '45 a 49 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL10,M,13,RANGO ETARIO - 50 a 54 años,RANGO ETARIO,50 a 54 años,,,,"['RANGO ETARIO', '50 a 54 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL11,N,14,RANGO ETARIO - 55 a 59 años,RANGO ETARIO,55 a 59 años,,,,"['RANGO ETARIO', '55 a 59 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL12,O,15,RANGO ETARIO - 60 a 64 años,RANGO ETARIO,60 a 64 años,,,,"['RANGO ETARIO', '60 a 64 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL13,P,16,RANGO ETARIO - 65 a 69 años,RANGO ETARIO,65 a 69 años,,,,"['RANGO ETARIO', '65 a 69 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL14,Q,17,RANGO ETARIO - 70 y más años,RANGO ETARIO,70 y más años,,,,"['RANGO ETARIO', '70 y más años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL15,R,18,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL16,S,19,Migrantes - Menor de 20 años,Migrantes,Menor de 20 años,,,,"['Migrantes', 'Menor de 20 años']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL17,T,20,Migrantes - 20 años y más,Migrantes,20 años y más,,,,"['Migrantes', '20 años y más']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL18,U,21,PV-VIH (personas viviendo con VIH),PV-VIH (personas viviendo con VIH),,,,,['PV-VIH (personas viviendo con VIH)'],24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL19,V,22,Identidad de Género - Trans Masculino,Identidad de Género,Trans Masculino,,,,"['Identidad de Género', 'Trans Masculino']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1700100,Otro,COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],24
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL04,G,7,RANGO ETARIO - 20 a 24 años,RANGO ETARIO,20 a 24 años,,,,"['RANGO ETARIO', '20 a 24 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL05,H,8,RANGO ETARIO - 25 a 29 años,RANGO ETARIO,25 a 29 años,,,,"['RANGO ETARIO', '25 a 29 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL06,I,9,RANGO ETARIO - 30 a 34 años,RANGO ETARIO,30 a 34 años,,,,"['RANGO ETARIO', '30 a 34 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL07,J,10,RANGO ETARIO - 35 a 39 años,RANGO ETARIO,35 a 39 años,,,,"['RANGO ETARIO', '35 a 39 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL08,K,11,RANGO ETARIO - 40 a 44 años,RANGO ETARIO,40 a 44 años,,,,"['RANGO ETARIO', '40 a 44 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL09,L,12,RANGO ETARIO - 45 a 49 años,RANGO ETARIO,45 a 49 años,,,,"['RANGO ETARIO', '45 a 49 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL10,M,13,RANGO ETARIO - 50 a 54 años,RANGO ETARIO,50 a 54 años,,,,"['RANGO ETARIO', '50 a 54 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL11,N,14,RANGO ETARIO - 55 a 59 años,RANGO ETARIO,55 a 59 años,,,,"['RANGO ETARIO', '55 a 59 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL12,O,15,RANGO ETARIO - 60 a 64 años,RANGO ETARIO,60 a 64 años,,,,"['RANGO ETARIO', '60 a 64 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL13,P,16,RANGO ETARIO - 65 a 69 años,RANGO ETARIO,65 a 69 años,,,,"['RANGO ETARIO', '65 a 69 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL14,Q,17,RANGO ETARIO - 70 y más años,RANGO ETARIO,70 y más años,,,,"['RANGO ETARIO', '70 y más años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL15,R,18,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL16,S,19,Migrantes - Menor de 20 años,Migrantes,Menor de 20 años,,,,"['Migrantes', 'Menor de 20 años']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL17,T,20,Migrantes - 20 años y más,Migrantes,20 años y más,,,,"['Migrantes', '20 años y más']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL18,U,21,PV-VIH (personas viviendo con VIH),PV-VIH (personas viviendo con VIH),,,,,['PV-VIH (personas viviendo con VIH)'],26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL19,V,22,Identidad de Género - Trans Masculino,Identidad de Género,Trans Masculino,,,,"['Identidad de Género', 'Trans Masculino']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1060010,Mujeres en control con enfermedad cardiovascular (DM-HTA),COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],26
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL04,G,7,RANGO ETARIO - 20 a 24 años,RANGO ETARIO,20 a 24 años,,,,"['RANGO ETARIO', '20 a 24 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL05,H,8,RANGO ETARIO - 25 a 29 años,RANGO ETARIO,25 a 29 años,,,,"['RANGO ETARIO', '25 a 29 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL06,I,9,RANGO ETARIO - 30 a 34 años,RANGO ETARIO,30 a 34 años,,,,"['RANGO ETARIO', '30 a 34 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL07,J,10,RANGO ETARIO - 35 a 39 años,RANGO ETARIO,35 a 39 años,,,,"['RANGO ETARIO', '35 a 39 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL08,K,11,RANGO ETARIO - 40 a 44 años,RANGO ETARIO,40 a 44 años,,,,"['RANGO ETARIO', '40 a 44 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL09,L,12,RANGO ETARIO - 45 a 49 años,RANGO ETARIO,45 a 49 años,,,,"['RANGO ETARIO', '45 a 49 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL10,M,13,RANGO ETARIO - 50 a 54 años,RANGO ETARIO,50 a 54 años,,,,"['RANGO ETARIO', '50 a 54 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL11,N,14,RANGO ETARIO - 55 a 59 años,RANGO ETARIO,55 a 59 años,,,,"['RANGO ETARIO', '55 a 59 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL12,O,15,RANGO ETARIO - 60 a 64 años,RANGO ETARIO,60 a 64 años,,,,"['RANGO ETARIO', '60 a 64 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL13,P,16,RANGO ETARIO - 65 a 69 años,RANGO ETARIO,65 a 69 años,,,,"['RANGO ETARIO', '65 a 69 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL14,Q,17,RANGO ETARIO - 70 y más años,RANGO ETARIO,70 y más años,,,,"['RANGO ETARIO', '70 y más años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL15,R,18,Pueblos Originarios,Pueblos Originarios,,,,,['Pueblos Originarios'],27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL16,S,19,Migrantes - Menor de 20 años,Migrantes,Menor de 20 años,,,,"['Migrantes', 'Menor de 20 años']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL17,T,20,Migrantes - 20 años y más,Migrantes,20 años y más,,,,"['Migrantes', '20 años y más']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL18,U,21,PV-VIH (personas viviendo con VIH),PV-VIH (personas viviendo con VIH),,,,,['PV-VIH (personas viviendo con VIH)'],27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL19,V,22,Identidad de Género - Trans Masculino,Identidad de Género,Trans Masculino,,,,"['Identidad de Género', 'Trans Masculino']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL20,W,23,Identidad de Género - Trans Femenino,Identidad de Género,Trans Femenino,,,,"['Identidad de Género', 'Trans Femenino']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL21,X,24,Identidad de Género - No Binarie,Identidad de Género,No Binarie,,,,"['Identidad de Género', 'No Binarie']",27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600106,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En APS,COL22,Y,25,Personas con Discapacidad,Personas con Discapacidad,,,,,['Personas con Discapacidad'],27
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600107,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En Extrasistema,COL01,D,4,TOTAL,TOTAL,,,,,['TOTAL'],28
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600107,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En Extrasistema,COL02,E,5,RANGO ETARIO - Menor de 15 años,RANGO ETARIO,Menor de 15 años,,,,"['RANGO ETARIO', 'Menor de 15 años']",28
P1,A,POBLACIÓN EN CONTROL SEGÚN MÉTODO DE REGULACIÓN DE FERTILIDAD,P1600107,Mujeres con Retiro de Implante Anticipado en el semestre (antes de los 3 años) - En Extrasistema,COL03,F,6,RANGO ETARIO - 15 a 19 años,RANGO ETARIO,15 a 19 años,,,,"['RANGO ETARIO', '15 a 19 años']",28
