rem,seccion,seccion_nombre,codigo_prestacion,detalle_prestacion,detalle_niveles,fila_excel
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11052500,Gestantes primer examen,Gestantes primer examen,161
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11052600,Gestantes segundo examen,Gestantes segundo examen,162
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11052700,Mujer en trabajo de pre parto o parto,Mujer en trabajo de pre parto o parto,163
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11052800,Personas en control por comercio sexual,Personas en control por comercio sexual,164
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11052900,Pacientes en diálisis,Pacientes en diálisis,165
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053000,Por consulta ITS,Por consulta ITS,166
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11054500,"Personas en control de regulación fecundidad, ginecológico, climaterio","Personas en control de regulación fecundidad, ginecológico, climaterio",167
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11054600,Personas EMP/EMPAM,Personas EMP/EMPAM,168
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053100,Personas en control de salud según ciclo vital,Personas en control de salud según ciclo vital,169
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11055180,Donantes - Altruista nuevo,Donantes - Altruista nuevo,170
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11055190,Donantes - Altruista repetido,Donantes - Altruista repetido,171
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053200,Donantes - Familiar o Reposición,Donantes - Familiar o Reposición,172
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11050700,Donantes de órganos y/o tejidos,Donantes de órganos y/o tejidos,173
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053300,Persona en control por TBC,Persona en control por TBC,174
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053400,Víctima de violencia sexual,Víctima de violencia sexual,175
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053401,Pareja serodiscordante,Pareja serodiscordante,176
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053402,Pareja de gestante VIH positivo,Pareja de gestante VIH positivo,177
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053500,Personal de salud expuesto a accidente cortopunzante,Personal de salud expuesto a accidente cortopunzante,178
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053501,Pacientes fuente de accidente cortopunzante,Pacientes fuente de accidente cortopunzante,179
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053502,Persona en control por Hepatitis B,Persona en control por Hepatitis B,180
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053503,Persona en control por Hepatitis C,Persona en control por Hepatitis C,181
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11053600,Consultantes por morbilidad,Consultantes por morbilidad,182
A11,C.1,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS CON LABORATORIO QUE PROCESAN),11055380,Por consulta espontánea,Por consulta espontánea,183
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055200,Gestantes primer examen,Gestantes primer examen,188
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055210,Gestantes segundo examen,Gestantes segundo examen,189
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055220,Mujer en trabajo de pre parto o parto,Mujer en trabajo de pre parto o parto,190
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055230,Personas en control por comercio sexual,Personas en control por comercio sexual,191
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055240,Pacientes en diálisis,Pacientes en diálisis,192
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055250,Por consulta ITS,Por consulta ITS,193
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055260,"Personas en control de regulación fecundidad, ginecológico, climaterio","Personas en control de regulación fecundidad, ginecológico, climaterio",194
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055270,Personas EMP/EMPAM,Personas EMP/EMPAM,195
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055280,Personas en control de salud según ciclo vital,Personas en control de salud según ciclo vital,196
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055290,Donantes - Altruista nuevo,Donantes - Altruista nuevo,197
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055300,Donantes - Altruista repetido,Donantes - Altruista repetido,198
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055310,Donantes - Familiar o Reposición,Donantes - Familiar o Reposición,199
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055320,Donantes de órganos y/o tejidos,Donantes de órganos y/o tejidos,200
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055330,Persona en control por TBC,Persona en control por TBC,201
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055340,Víctima de violencia sexual,Víctima de violencia sexual,202
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055341,Pareja serodiscordante,Pareja serodiscordante,203
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055342,Pareja de gestante VIH positivo,Pareja de gestante VIH positivo,204
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055350,Personal de salud expuesto a accidente cortopunzante,Personal de salud expuesto a accidente cortopunzante,205
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055351,Pacientes fuente de accidente cortopunzante,Pacientes fuente de accidente cortopunzante,206
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055352,Persona en control por Hepatitis B,Persona en control por Hepatitis B,207
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055353,Persona en control por Hepatitis C,Persona en control por Hepatitis C,208
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055360,Consultantes por morbilidad,Consultantes por morbilidad,209
A11,C.2,EXÁMENES DE VIH POR GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS QUE COMPRAN SERVICIO),11055370,Por consulta espontánea,Por consulta espontánea,210
A11,D,EXÁMENES DE GONORREA POR GRUPOS DE USUARIOS,11056472,Gestantes,Gestantes,215
A11,D,EXÁMENES DE GONORREA POR GRUPOS DE USUARIOS,11056473,Comercio sexual,Comercio sexual,216
A11,D,EXÁMENES DE GONORREA POR GRUPOS DE USUARIOS,11056474,Personas VIH (+),Personas VIH (+),217
A11,D,EXÁMENES DE GONORREA POR GRUPOS DE USUARIOS,11056475,Consultante ITS ambulatorio (Nivel 1º y 2º),Consultante ITS ambulatorio (Nivel 1º y 2º),218
A11,D,EXÁMENES DE GONORREA POR GRUPOS DE USUARIOS,11056476,Consultante ITS hospitalario (Nivel 3º y Urgencia),Consultante ITS hospitalario (Nivel 3º y Urgencia),219
A11,D,EXÁMENES DE GONORREA POR GRUPOS DE USUARIOS,11056477,Víctima de violencia sexual,Víctima de violencia sexual,220
A11,D,EXÁMENES DE GONORREA POR GRUPOS DE USUARIOS,11056478,Otros,Otros,221
A11,E,EXÁMENES DE CHLAMYIDIA TRACHOMATIS POR GRUPOS DE USUARIOS,11056479,Gestantes,Gestantes,226
A11,E,EXÁMENES DE CHLAMYIDIA TRACHOMATIS POR GRUPOS DE USUARIOS,11056480,Comercio sexual,Comercio sexual,227
A11,E,EXÁMENES DE CHLAMYIDIA TRACHOMATIS POR GRUPOS DE USUARIOS,11056481,Personas VIH (+),Personas VIH (+),228
A11,E,EXÁMENES DE CHLAMYIDIA TRACHOMATIS POR GRUPOS DE USUARIOS,11056482,Consultante ITS ambulatorio (Nivel 1º y 2º),Consultante ITS ambulatorio (Nivel 1º y 2º),229
A11,E,EXÁMENES DE CHLAMYIDIA TRACHOMATIS POR GRUPOS DE USUARIOS,11056483,Consultante ITS hospitalario (nivel 3º y Urgencia),Consultante ITS hospitalario (nivel 3º y Urgencia),230
A11,E,EXÁMENES DE CHLAMYIDIA TRACHOMATIS POR GRUPOS DE USUARIOS,11056484,Víctima de violencia sexual,Víctima de violencia sexual,231
A11,E,EXÁMENES DE CHLAMYIDIA TRACHOMATIS POR GRUPOS DE USUARIOS,11056485,Otros,Otros,232
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057100,Interior establecimiento salud (intramuro) - Gestantes primer examen,Interior establecimiento salud (intramuro) - Gestantes primer examen,237
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057101,Interior establecimiento salud (intramuro) - Gestantes segundo examen,Interior establecimiento salud (intramuro) - Gestantes segundo examen,238
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057102,Interior establecimiento salud (intramuro) - Mujer en trabajo de preparto o parto,Interior establecimiento salud (intramuro) - Mujer en trabajo de preparto o parto,239
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057103,Interior establecimiento salud (intramuro) - Personas en control por comercio sexual,Interior establecimiento salud (intramuro) - Personas en control por comercio sexual,240
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057104,Interior establecimiento salud (intramuro) - Por consulta ITS,Interior establecimiento salud (intramuro) - Por consulta ITS,241
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057105,"Interior establecimiento salud (intramuro) - Personas en control de regulación fecundidad, ginecológico, climaterio","Interior establecimiento salud (intramuro) - Personas en control de regulación fecundidad, ginecológico, climaterio",242
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057106,Interior establecimiento salud (intramuro) - Personas EMP/EMPAM,Interior establecimiento salud (intramuro) - Personas EMP/EMPAM,243
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057107,Interior establecimiento salud (intramuro) - Personas en control de salud según ciclo vital,Interior establecimiento salud (intramuro) - Personas en control de salud según ciclo vital,244
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057108,Interior establecimiento salud (intramuro) - Donantes de órganos y/o tejidos,Interior establecimiento salud (intramuro) - Donantes de órganos y/o tejidos,245
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057109,Interior establecimiento salud (intramuro) - Persona en control por TBC,Interior establecimiento salud (intramuro) - Persona en control por TBC,246
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057110,Interior establecimiento salud (intramuro) - Víctima de violencia sexual,Interior establecimiento salud (intramuro) - Víctima de violencia sexual,247
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057111,Interior establecimiento salud (intramuro) - Pareja serodiscordante,Interior establecimiento salud (intramuro) - Pareja serodiscordante,248
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057112,Interior establecimiento salud (intramuro) - Pareja de gestante VIH positivo,Interior establecimiento salud (intramuro) - Pareja de gestante VIH positivo,249
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057113,Interior establecimiento salud (intramuro) - Personal de salud expuesto a accidente cortopunzante,Interior establecimiento salud (intramuro) - Personal de salud expuesto a accidente cortopunzante,250
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057114,Interior establecimiento salud (intramuro) - Pacientes fuente de accidente cortopunzante,Interior establecimiento salud (intramuro) - Pacientes fuente de accidente cortopunzante,251
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057115,Interior establecimiento salud (intramuro) - Persona en control por hepatitis B,Interior establecimiento salud (intramuro) - Persona en control por hepatitis B,252
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057116,Interior establecimiento salud (intramuro) - Persona en control por hepatitis C,Interior establecimiento salud (intramuro) - Persona en control por hepatitis C,253
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057117,Interior establecimiento salud (intramuro) - Consultantes por morbilidad,Interior establecimiento salud (intramuro) - Consultantes por morbilidad,254
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057118,Interior establecimiento salud (intramuro) - Por consulta espontánea,Interior establecimiento salud (intramuro) - Por consulta espontánea,255
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057119,Exterior establecimiento de salud (extramuro) - Centros penitenciarios,Exterior establecimiento de salud (extramuro) - Centros penitenciarios,256
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057120,Exterior establecimiento de salud (extramuro) - Centros SENAME,Exterior establecimiento de salud (extramuro) - Centros SENAME,257
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057121,Exterior establecimiento de salud (extramuro) - Centros educacionales,Exterior establecimiento de salud (extramuro) - Centros educacionales,258
A11,F,EXÁMENES DE VIH POR TECNICA VISUAL/RAPIDA Y GRUPOS DE USUARIOS (USO EXCLUSIVO DE ESTABLECIMIENTOS NO LABORATORIOS),11057122,Exterior establecimiento de salud (extramuro) - Otros,Exterior establecimiento de salud (extramuro) - Otros,259
A11,G,DONANTES CONFIRMADOS ENFERMERDAD DE CHAGAS,11057139,Donantes confirmados con enfermedad de Chagas en el periodo,Donantes confirmados con enfermedad de Chagas en el periodo,264
A11,G,DONANTES CONFIRMADOS ENFERMERDAD DE CHAGAS,11057140,Donantes confirmados e informados de su condición serologica para enfermedad de Chagas,Donantes confirmados e informados de su condición serologica para enfermedad de Chagas,265
A11,H,SEGUIMIENTO DE CASOS,11057141,Control de las personas con Chagas crónico en Atencion Primaria de Salud,Control de las personas con Chagas crónico en Atencion Primaria de Salud,270
A11,H,SEGUIMIENTO DE CASOS,11057142,Estudio de contactos familiares de un caso por Infección por T Cruzi,Estudio de contactos familiares de un caso por Infección por T Cruzi,271
A11,H,SEGUIMIENTO DE CASOS,11057143,Casos contactos familiares confirmados por Infección por T cruzi,Casos contactos familiares confirmados por Infección por T cruzi,272
